trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint
1_土日祝_08時30分_系統51111,8:33:00,8:33:00,1005026-20,5,5　ゆめタウン佐賀,0,0,,
1_土日祝_08時30分_系統51111,8:34:00,8:34:00,1005027-20,6,5　ゆめタウン佐賀,0,0,,
1_土日祝_08時30分_系統51111,8:35:00,8:35:00,1005028-20,7,5　ゆめタウン佐賀,0,0,,
1_土日祝_08時30分_系統51111,8:42:00,8:42:00,1005031-00,8,5　ゆめタウン佐賀,1,0,,
1_土日祝_09時00分_系統51111,9:00:00,9:00:00,1001002-01,1,5　ゆめタウン佐賀（ほほえみ館・夢咲コスモスタウン 経由）,0,1,,
1_土日祝_09時00分_系統51111,9:01:00,9:01:00,1005023-20,2,5　ゆめタウン佐賀（ほほえみ館・夢咲コスモスタウン 経由）,0,0,,
1_土日祝_09時00分_系統51111,9:02:00,9:02:00,1005024-20,3,5　ゆめタウン佐賀（ほほえみ館・夢咲コスモスタウン 経由）,0,0,,
1_土日祝_09時00分_系統51111,9:03:00,9:03:00,1005025-20,4,5　ゆめタウン佐賀,0,0,,
1_土日祝_09時00分_系統51111,9:03:00,9:03:00,1005026-20,5,5　ゆめタウン佐賀,0,0,,
1_土日祝_09時00分_系統51111,9:04:00,9:04:00,1005027-20,6,5　ゆめタウン佐賀,0,0,,
1_土日祝_09時00分_系統51111,9:05:00,9:05:00,1005028-20,7,5　ゆめタウン佐賀,0,0,,
1_土日祝_09時00分_系統51111,9:12:00,9:12:00,1005031-00,8,5　ゆめタウン佐賀,1,0,,
1_土日祝_09時30分_系統51111,9:30:00,9:30:00,1001002-01,1,5　ゆめタウン佐賀（ほほえみ館・夢咲コスモスタウン 経由）,0,1,,
1_土日祝_09時30分_系統51111,9:31:00,9:31:00,1005023-20,2,5　ゆめタウン佐賀（ほほえみ館・夢咲コスモスタウン 経由）,0,0,,
1_土日祝_09時30分_系統51111,9:32:00,9:32:00,1005024-20,3,5　ゆめタウン佐賀（ほほえみ館・夢咲コスモスタウン 経由）,0,0,,
1_土日祝_09時30分_系統51111,9:33:00,9:33:00,1005025-20,4,5　ゆめタウン佐賀,0,0,,
1_土日祝_09時30分_系統51111,9:33:00,9:33:00,1005026-20,5,5　ゆめタウン佐賀,0,0,,
1_土日祝_09時30分_系統51111,9:34:00,9:34:00,1005027-20,6,5　ゆめタウン佐賀,0,0,,
1_土日祝_09時30分_系統51111,9:35:00,9:35:00,1005028-20,7,5　ゆめタウン佐賀,0,0,,
1_土日祝_09時30分_系統51111,9:42:00,9:42:00,1005031-00,8,5　ゆめタウン佐賀,1,0,,
1_土日祝_10時20分_系統51111,10:20:00,10:20:00,1001002-01,1,5　ゆめタウン佐賀（ほほえみ館・夢咲コスモスタウン 経由）,0,1,,
1_土日祝_10時20分_系統51111,10:21:00,10:21:00,1005023-20,2,5　ゆめタウン佐賀（ほほえみ館・夢咲コスモスタウン 経由）,0,0,,
1_土日祝_10時20分_系統51111,10:22:00,10:22:00,1005024-20,3,5　ゆめタウン佐賀（ほほえみ館・夢咲コスモスタウン 経由）,0,0,,
1_土日祝_10時20分_系統51111,10:23:00,10:23:00,1005025-20,4,5　ゆめタウン佐賀,0,0,,
1_土日祝_10時20分_系統51111,10:23:00,10:23:00,1005026-20,5,5　ゆめタウン佐賀,0,0,,
1_土日祝_10時20分_系統51111,10:24:00,10:24:00,1005027-20,6,5　ゆめタウン佐賀,0,0,,
1_土日祝_10時20分_系統51111,10:25:00,10:25:00,1005028-20,7,5　ゆめタウン佐賀,0,0,,
1_土日祝_10時20分_系統51111,10:35:00,10:35:00,1005031-00,8,5　ゆめタウン佐賀,1,0,,
1_土日祝_10時40分_系統51111,10:40:00,10:40:00,1001002-01,1,5　ゆめタウン佐賀（ほほえみ館・夢咲コスモスタウン 経由）,0,1,,
1_土日祝_10時40分_系統51111,10:41:00,10:41:00,1005023-20,2,5　ゆめタウン佐賀（ほほえみ館・夢咲コスモスタウン 経由）,0,0,,
1_土日祝_10時40分_系統51111,10:42:00,10:42:00,1005024-20,3,5　ゆめタウン佐賀（ほほえみ館・夢咲コスモスタウン 経由）,0,0,,
1_土日祝_10時40分_系統51111,10:43:00,10:43:00,1005025-20,4,5　ゆめタウン佐賀,0,0,,
1_土日祝_10時40分_系統51111,10:43:00,10:43:00,1005026-20,5,5　ゆめタウン佐賀,0,0,,
1_土日祝_10時40分_系統51111,10:44:00,10:44:00,1005027-20,6,5　ゆめタウン佐賀,0,0,,
1_土日祝_10時40分_系統51111,10:45:00,10:45:00,1005028-20,7,5　ゆめタウン佐賀,0,0,,
1_土日祝_10時40分_系統51111,10:55:00,10:55:00,1005031-00,8,5　ゆめタウン佐賀,1,0,,
1_土日祝_11時20分_系統51111,11:20:00,11:20:00,1001002-01,1,5　ゆめタウン佐賀（ほほえみ館・夢咲コスモスタウン 経由）,0,1,,
1_土日祝_11時20分_系統51111,11:21:00,11:21:00,1005023-20,2,5　ゆめタウン佐賀（ほほえみ館・夢咲コスモスタウン 経由）,0,0,,
1_土日祝_11時20分_系統51111,11:22:00,11:22:00,1005024-20,3,5　ゆめタウン佐賀（ほほえみ館・夢咲コスモスタウン 経由）,0,0,,
1_土日祝_11時20分_系統51111,11:23:00,11:23:00,1005025-20,4,5　ゆめタウン佐賀,0,0,,
1_土日祝_11時20分_系統51111,11:23:00,11:23:00,1005026-20,5,5　ゆめタウン佐賀,0,0,,
1_土日祝_11時20分_系統51111,11:24:00,11:24:00,1005027-20,6,5　ゆめタウン佐賀,0,0,,
1_土日祝_11時20分_系統51111,11:25:00,11:25:00,1005028-20,7,5　ゆめタウン佐賀,0,0,,
1_土日祝_11時20分_系統51111,11:35:00,11:35:00,1005031-00,8,5　ゆめタウン佐賀,1,0,,
1_土日祝_11時40分_系統51111,11:40:00,11:40:00,1001002-01,1,5　ゆめタウン佐賀（ほほえみ館・夢咲コスモスタウン 経由）,0,1,,
1_土日祝_11時40分_系統51111,11:41:00,11:41:00,1005023-20,2,5　ゆめタウン佐賀（ほほえみ館・夢咲コスモスタウン 経由）,0,0,,
1_土日祝_11時40分_系統51111,11:42:00,11:42:00,1005024-20,3,5　ゆめタウン佐賀（ほほえみ館・夢咲コスモスタウン 経由）,0,0,,
1_土日祝_11時40分_系統51111,11:43:00,11:43:00,1005025-20,4,5　ゆめタウン佐賀,0,0,,
1_土日祝_11時40分_系統51111,11:43:00,11:43:00,1005026-20,5,5　ゆめタウン佐賀,0,0,,
1_土日祝_11時40分_系統51111,11:44:00,11:44:00,1005027-20,6,5　ゆめタウン佐賀,0,0,,
1_土日祝_11時40分_系統51111,11:45:00,11:45:00,1005028-20,7,5　ゆめタウン佐賀,0,0,,
1_土日祝_11時40分_系統51111,11:55:00,11:55:00,1005031-00,8,5　ゆめタウン佐賀,1,0,,
1_土日祝_12時20分_系統51111,12:20:00,12:20:00,1001002-01,1,5　ゆめタウン佐賀（ほほえみ館・夢咲コスモスタウン 経由）,0,1,,
1_土日祝_12時20分_系統51111,12:21:00,12:21:00,1005023-20,2,5　ゆめタウン佐賀（ほほえみ館・夢咲コスモスタウン 経由）,0,0,,
1_土日祝_12時20分_系統51111,12:22:00,12:22:00,1005024-20,3,5　ゆめタウン佐賀（ほほえみ館・夢咲コスモスタウン 経由）,0,0,,
1_土日祝_12時20分_系統51111,12:23:00,12:23:00,1005025-20,4,5　ゆめタウン佐賀,0,0,,
1_土日祝_12時20分_系統51111,12:23:00,12:23:00,1005026-20,5,5　ゆめタウン佐賀,0,0,,
1_土日祝_12時20分_系統51111,12:24:00,12:24:00,1005027-20,6,5　ゆめタウン佐賀,0,0,,
1_土日祝_12時20分_系統51111,12:25:00,12:25:00,1005028-20,7,5　ゆめタウン佐賀,0,0,,
1_土日祝_12時20分_系統51111,12:35:00,12:35:00,1005031-00,8,5　ゆめタウン佐賀,1,0,,
1_土日祝_12時40分_系統51111,12:40:00,12:40:00,1001002-01,1,5　ゆめタウン佐賀（ほほえみ館・夢咲コスモスタウン 経由）,0,1,,
1_土日祝_12時40分_系統51111,12:41:00,12:41:00,1005023-20,2,5　ゆめタウン佐賀（ほほえみ館・夢咲コスモスタウン 経由）,0,0,,
1_土日祝_12時40分_系統51111,12:42:00,12:42:00,1005024-20,3,5　ゆめタウン佐賀（ほほえみ館・夢咲コスモスタウン 経由）,0,0,,
1_土日祝_12時40分_系統51111,12:43:00,12:43:00,1005025-20,4,5　ゆめタウン佐賀,0,0,,
1_土日祝_12時40分_系統51111,12:43:00,12:43:00,1005026-20,5,5　ゆめタウン佐賀,0,0,,
1_土日祝_12時40分_系統51111,12:44:00,12:44:00,1005027-20,6,5　ゆめタウン佐賀,0,0,,
1_土日祝_12時40分_系統51111,12:45:00,12:45:00,1005028-20,7,5　ゆめタウン佐賀,0,0,,
1_土日祝_12時40分_系統51111,12:55:00,12:55:00,1005031-00,8,5　ゆめタウン佐賀,1,0,,
1_土日祝_13時20分_系統51111,13:20:00,13:20:00,1001002-01,1,5　ゆめタウン佐賀（ほほえみ館・夢咲コスモスタウン 経由）,0,1,,
1_土日祝_13時20分_系統51111,13:21:00,13:21:00,1005023-20,2,5　ゆめタウン佐賀（ほほえみ館・夢咲コスモスタウン 経由）,0,0,,
1_土日祝_13時20分_系統51111,13:22:00,13:22:00,1005024-20,3,5　ゆめタウン佐賀（ほほえみ館・夢咲コスモスタウン 経由）,0,0,,
1_土日祝_13時20分_系統51111,13:23:00,13:23:00,1005025-20,4,5　ゆめタウン佐賀,0,0,,
1_土日祝_13時20分_系統51111,13:23:00,13:23:00,1005026-20,5,5　ゆめタウン佐賀,0,0,,
1_土日祝_13時20分_系統51111,13:24:00,13:24:00,1005027-20,6,5　ゆめタウン佐賀,0,0,,
1_土日祝_13時20分_系統51111,13:25:00,13:25:00,1005028-20,7,5　ゆめタウン佐賀,0,0,,
1_土日祝_13時20分_系統51111,13:35:00,13:35:00,1005031-00,8,5　ゆめタウン佐賀,1,0,,
1_土日祝_13時40分_系統51111,13:40:00,13:40:00,1001002-01,1,5　ゆめタウン佐賀（ほほえみ館・夢咲コスモスタウン 経由）,0,1,,
1_土日祝_13時40分_系統51111,13:41:00,13:41:00,1005023-20,2,5　ゆめタウン佐賀（ほほえみ館・夢咲コスモスタウン 経由）,0,0,,
1_土日祝_13時40分_系統51111,13:42:00,13:42:00,1005024-20,3,5　ゆめタウン佐賀（ほほえみ館・夢咲コスモスタウン 経由）,0,0,,
1_土日祝_13時40分_系統51111,13:43:00,13:43:00,1005025-20,4,5　ゆめタウン佐賀,0,0,,
1_土日祝_13時40分_系統51111,13:43:00,13:43:00,1005026-20,5,5　ゆめタウン佐賀,0,0,,
1_土日祝_13時40分_系統51111,13:44:00,13:44:00,1005027-20,6,5　ゆめタウン佐賀,0,0,,
1_土日祝_13時40分_系統51111,13:45:00,13:45:00,1005028-20,7,5　ゆめタウン佐賀,0,0,,
1_土日祝_13時40分_系統51111,13:55:00,13:55:00,1005031-00,8,5　ゆめタウン佐賀,1,0,,
1_土日祝_14時20分_系統51111,14:20:00,14:20:00,1001002-01,1,5　ゆめタウン佐賀（ほほえみ館・夢咲コスモスタウン 経由）,0,1,,
1_土日祝_14時20分_系統51111,14:21:00,14:21:00,1005023-20,2,5　ゆめタウン佐賀（ほほえみ館・夢咲コスモスタウン 経由）,0,0,,
1_土日祝_14時20分_系統51111,14:22:00,14:22:00,1005024-20,3,5　ゆめタウン佐賀（ほほえみ館・夢咲コスモスタウン 経由）,0,0,,
1_土日祝_14時20分_系統51111,14:23:00,14:23:00,1005025-20,4,5　ゆめタウン佐賀,0,0,,
1_土日祝_14時20分_系統51111,14:23:00,14:23:00,1005026-20,5,5　ゆめタウン佐賀,0,0,,
1_土日祝_14時20分_系統51111,14:24:00,14:24:00,1005027-20,6,5　ゆめタウン佐賀,0,0,,
1_土日祝_14時20分_系統51111,14:25:00,14:25:00,1005028-20,7,5　ゆめタウン佐賀,0,0,,
1_土日祝_14時20分_系統51111,14:35:00,14:35:00,1005031-00,8,5　ゆめタウン佐賀,1,0,,
1_土日祝_14時40分_系統51111,14:40:00,14:40:00,1001002-01,1,5　ゆめタウン佐賀（ほほえみ館・夢咲コスモスタウン 経由）,0,1,,
1_土日祝_14時40分_系統51111,14:41:00,14:41:00,1005023-20,2,5　ゆめタウン佐賀（ほほえみ館・夢咲コスモスタウン 経由）,0,0,,
1_土日祝_14時40分_系統51111,14:42:00,14:42:00,1005024-20,3,5　ゆめタウン佐賀（ほほえみ館・夢咲コスモスタウン 経由）,0,0,,
1_土日祝_14時40分_系統51111,14:43:00,14:43:00,1005025-20,4,5　ゆめタウン佐賀,0,0,,
1_土日祝_14時40分_系統51111,14:43:00,14:43:00,1005026-20,5,5　ゆめタウン佐賀,0,0,,
1_土日祝_14時40分_系統51111,14:44:00,14:44:00,1005027-20,6,5　ゆめタウン佐賀,0,0,,
1_土日祝_14時40分_系統51111,14:45:00,14:45:00,1005028-20,7,5　ゆめタウン佐賀,0,0,,
1_土日祝_14時40分_系統51111,14:55:00,14:55:00,1005031-00,8,5　ゆめタウン佐賀,1,0,,
1_土日祝_15時20分_系統51111,15:20:00,15:20:00,1001002-01,1,5　ゆめタウン佐賀（ほほえみ館・夢咲コスモスタウン 経由）,0,1,,
1_土日祝_15時20分_系統51111,15:21:00,15:21:00,1005023-20,2,5　ゆめタウン佐賀（ほほえみ館・夢咲コスモスタウン 経由）,0,0,,
1_土日祝_15時20分_系統51111,15:22:00,15:22:00,1005024-20,3,5　ゆめタウン佐賀（ほほえみ館・夢咲コスモスタウン 経由）,0,0,,
1_土日祝_15時20分_系統51111,15:23:00,15:23:00,1005025-20,4,5　ゆめタウン佐賀,0,0,,
1_土日祝_15時20分_系統51111,15:23:00,15:23:00,1005026-20,5,5　ゆめタウン佐賀,0,0,,
1_土日祝_15時20分_系統51111,15:24:00,15:24:00,1005027-20,6,5　ゆめタウン佐賀,0,0,,
1_土日祝_15時20分_系統51111,15:25:00,15:25:00,1005028-20,7,5　ゆめタウン佐賀,0,0,,
1_土日祝_15時20分_系統51111,15:35:00,15:35:00,1005031-00,8,5　ゆめタウン佐賀,1,0,,
1_土日祝_15時40分_系統51111,15:40:00,15:40:00,1001002-01,1,5　ゆめタウン佐賀（ほほえみ館・夢咲コスモスタウン 経由）,0,1,,
1_土日祝_15時40分_系統51111,15:41:00,15:41:00,1005023-20,2,5　ゆめタウン佐賀（ほほえみ館・夢咲コスモスタウン 経由）,0,0,,
1_土日祝_15時40分_系統51111,15:42:00,15:42:00,1005024-20,3,5　ゆめタウン佐賀（ほほえみ館・夢咲コスモスタウン 経由）,0,0,,
1_土日祝_15時40分_系統51111,15:43:00,15:43:00,1005025-20,4,5　ゆめタウン佐賀,0,0,,
1_土日祝_15時40分_系統51111,15:43:00,15:43:00,1005026-20,5,5　ゆめタウン佐賀,0,0,,
1_土日祝_15時40分_系統51111,15:44:00,15:44:00,1005027-20,6,5　ゆめタウン佐賀,0,0,,
1_土日祝_15時40分_系統51111,15:45:00,15:45:00,1005028-20,7,5　ゆめタウン佐賀,0,0,,
1_土日祝_15時40分_系統51111,15:55:00,15:55:00,1005031-00,8,5　ゆめタウン佐賀,1,0,,
1_土日祝_16時20分_系統51111,16:20:00,16:20:00,1001002-01,1,5　ゆめタウン佐賀（ほほえみ館・夢咲コスモスタウン 経由）,0,1,,
1_土日祝_16時20分_系統51111,16:21:00,16:21:00,1005023-20,2,5　ゆめタウン佐賀（ほほえみ館・夢咲コスモスタウン 経由）,0,0,,
1_土日祝_16時20分_系統51111,16:22:00,16:22:00,1005024-20,3,5　ゆめタウン佐賀（ほほえみ館・夢咲コスモスタウン 経由）,0,0,,
1_土日祝_16時20分_系統51111,16:23:00,16:23:00,1005025-20,4,5　ゆめタウン佐賀,0,0,,
1_土日祝_16時20分_系統51111,16:23:00,16:23:00,1005026-20,5,5　ゆめタウン佐賀,0,0,,
1_土日祝_16時20分_系統51111,16:24:00,16:24:00,1005027-20,6,5　ゆめタウン佐賀,0,0,,
1_土日祝_16時20分_系統51111,16:25:00,16:25:00,1005028-20,7,5　ゆめタウン佐賀,0,0,,
1_土日祝_16時20分_系統51111,16:35:00,16:35:00,1005031-00,8,5　ゆめタウン佐賀,1,0,,
1_土日祝_16時40分_系統51111,16:40:00,16:40:00,1001002-01,1,5　ゆめタウン佐賀（ほほえみ館・夢咲コスモスタウン 経由）,0,1,,
1_土日祝_16時40分_系統51111,16:41:00,16:41:00,1005023-20,2,5　ゆめタウン佐賀（ほほえみ館・夢咲コスモスタウン 経由）,0,0,,
1_土日祝_16時40分_系統51111,16:42:00,16:42:00,1005024-20,3,5　ゆめタウン佐賀（ほほえみ館・夢咲コスモスタウン 経由）,0,0,,
1_土日祝_16時40分_系統51111,16:43:00,16:43:00,1005025-20,4,5　ゆめタウン佐賀,0,0,,
1_土日祝_16時40分_系統51111,16:43:00,16:43:00,1005026-20,5,5　ゆめタウン佐賀,0,0,,
1_土日祝_16時40分_系統51111,16:44:00,16:44:00,1005027-20,6,5　ゆめタウン佐賀,0,0,,
1_土日祝_16時40分_系統51111,16:45:00,16:45:00,1005028-20,7,5　ゆめタウン佐賀,0,0,,
1_土日祝_16時40分_系統51111,16:55:00,16:55:00,1005031-00,8,5　ゆめタウン佐賀,1,0,,
1_土日祝_17時20分_系統51111,17:20:00,17:20:00,1001002-01,1,5　ゆめタウン佐賀（ほほえみ館・夢咲コスモスタウン 経由）,0,1,,
1_土日祝_17時20分_系統51111,17:21:00,17:21:00,1005023-20,2,5　ゆめタウン佐賀（ほほえみ館・夢咲コスモスタウン 経由）,0,0,,
1_土日祝_17時20分_系統51111,17:22:00,17:22:00,1005024-20,3,5　ゆめタウン佐賀（ほほえみ館・夢咲コスモスタウン 経由）,0,0,,
1_土日祝_17時20分_系統51111,17:23:00,17:23:00,1005025-20,4,5　ゆめタウン佐賀,0,0,,
1_土日祝_17時20分_系統51111,17:23:00,17:23:00,1005026-20,5,5　ゆめタウン佐賀,0,0,,
1_土日祝_17時20分_系統51111,17:24:00,17:24:00,1005027-20,6,5　ゆめタウン佐賀,0,0,,
1_土日祝_17時20分_系統51111,17:25:00,17:25:00,1005028-20,7,5　ゆめタウン佐賀,0,0,,
1_土日祝_17時20分_系統51111,17:35:00,17:35:00,1005031-00,8,5　ゆめタウン佐賀,1,0,,
1_土日祝_17時40分_系統51111,17:40:00,17:40:00,1001002-01,1,5　ゆめタウン佐賀（ほほえみ館・夢咲コスモスタウン 経由）,0,1,,
1_土日祝_17時40分_系統51111,17:41:00,17:41:00,1005023-20,2,5　ゆめタウン佐賀（ほほえみ館・夢咲コスモスタウン 経由）,0,0,,
1_土日祝_17時40分_系統51111,17:42:00,17:42:00,1005024-20,3,5　ゆめタウン佐賀（ほほえみ館・夢咲コスモスタウン 経由）,0,0,,
1_土日祝_17時40分_系統51111,17:43:00,17:43:00,1005025-20,4,5　ゆめタウン佐賀,0,0,,
1_土日祝_17時40分_系統51111,17:43:00,17:43:00,1005026-20,5,5　ゆめタウン佐賀,0,0,,
1_土日祝_17時40分_系統51111,17:44:00,17:44:00,1005027-20,6,5　ゆめタウン佐賀,0,0,,
1_土日祝_17時40分_系統51111,17:45:00,17:45:00,1005028-20,7,5　ゆめタウン佐賀,0,0,,
1_土日祝_17時40分_系統51111,17:55:00,17:55:00,1005031-00,8,5　ゆめタウン佐賀,1,0,,
1_土日祝_18時30分_系統51111,18:30:00,18:30:00,1001002-01,1,5　ゆめタウン佐賀（ほほえみ館・夢咲コスモスタウン 経由）,0,1,,
1_土日祝_18時30分_系統51111,18:31:00,18:31:00,1005023-20,2,5　ゆめタウン佐賀（ほほえみ館・夢咲コスモスタウン 経由）,0,0,,
1_土日祝_18時30分_系統51111,18:32:00,18:32:00,1005024-20,3,5　ゆめタウン佐賀（ほほえみ館・夢咲コスモスタウン 経由）,0,0,,
1_土日祝_18時30分_系統51111,18:33:00,18:33:00,1005025-20,4,5　ゆめタウン佐賀,0,0,,
1_土日祝_18時30分_系統51111,18:33:00,18:33:00,1005026-20,5,5　ゆめタウン佐賀,0,0,,
1_土日祝_18時30分_系統51111,18:34:00,18:34:00,1005027-20,6,5　ゆめタウン佐賀,0,0,,
1_土日祝_18時30分_系統51111,18:35:00,18:35:00,1005028-20,7,5　ゆめタウン佐賀,0,0,,
1_土日祝_18時30分_系統51111,18:42:00,18:42:00,1005031-00,8,5　ゆめタウン佐賀,1,0,,
1_土日祝_19時30分_系統51111,19:30:00,19:30:00,1001002-01,1,5　ゆめタウン佐賀（ほほえみ館・夢咲コスモスタウン 経由）,0,1,,
1_土日祝_19時30分_系統51111,19:31:00,19:31:00,1005023-20,2,5　ゆめタウン佐賀（ほほえみ館・夢咲コスモスタウン 経由）,0,0,,
1_土日祝_19時30分_系統51111,19:32:00,19:32:00,1005024-20,3,5　ゆめタウン佐賀（ほほえみ館・夢咲コスモスタウン 経由）,0,0,,
1_土日祝_19時30分_系統51111,19:33:00,19:33:00,1005025-20,4,5　ゆめタウン佐賀,0,0,,
1_土日祝_19時30分_系統51111,19:33:00,19:33:00,1005026-20,5,5　ゆめタウン佐賀,0,0,,
1_土日祝_19時30分_系統51111,19:34:00,19:34:00,1005027-20,6,5　ゆめタウン佐賀,0,0,,
1_土日祝_19時30分_系統51111,19:35:00,19:35:00,1005028-20,7,5　ゆめタウン佐賀,0,0,,
1_土日祝_19時30分_系統51111,19:42:00,19:42:00,1005031-00,8,5　ゆめタウン佐賀,1,0,,
1_土日祝_20時00分_系統51111,20:00:00,20:00:00,1001002-01,1,5　ゆめタウン佐賀（ほほえみ館・夢咲コスモスタウン 経由）,0,1,,
1_土日祝_20時00分_系統51111,20:01:00,20:01:00,1005023-20,2,5　ゆめタウン佐賀（ほほえみ館・夢咲コスモスタウン 経由）,0,0,,
